Duration: 919 s 
Number of collocations: 1489
(('outpost', 'outpost'), 1)
(('smoking_area', 'bench'), 0.0032061558191728116)
(('fast_food', 'school'), 0.0031847133757961785)
(('fast_food', 'community_centre'), 0.0031847133757961785)
(('hookah_lounge', 'parking'), 0.0031458906802988595)
(('community_centre', 'parking'), 0.0031458906802988595)
(('clock', 'restaurant'), 0.0030864197530864196)
(('restaurant', 'marketplace'), 0.0030864197530864196)
(('restaurant', 'shelter'), 0.0030864197530864196)
(('restaurant', 'school'), 0.0030864197530864196)
(('restaurant', 'payment_terminal'), 0.0030864197530864196)
(('bicycle_parking', 'gallery'), 0.0029940119760479044)
(('fuel', 'bicycle_parking'), 0.0029940119760479044)
(('atm', 'college'), 0.0029717682020802376)
(('studio', 'atm'), 0.0029717682020802376)
(('atm', 'embassy'), 0.0029717682020802376)
(('atm', 'car_wash'), 0.0029717682020802376)
(('food_court', 'atm'), 0.0029717682020802376)
(('nightclub', 'atm'), 0.0029717682020802376)
(('doctors', 'atm'), 0.0029717682020802376)
(('atm', 'public_building'), 0.0029717682020802376)
(('bank', 'ice_cream'), 0.0029585798816568047)
(('bank', 'arts_centre'), 0.0029585798816568047)
(('bank', 'recycling'), 0.0029585798816568047)
(('bank', 'veterinary'), 0.0029585798816568047)
(('childcare', 'bank'), 0.0029585798816568047)
(('bank', 'food_court'), 0.0029585798816568047)
(('bank', 'language_school'), 0.0029585798816568047)
(('device_charging_station', 'bank'), 0.0029585798816568047)
(('dentist', 'veterinary'), 0.0029411764705882353)
(('dentist', 'study'), 0.0029411764705882353)
(('dentist', 'clock'), 0.0029411764705882353)
(('dentist', 'stripclub'), 0.0029411764705882353)
(('yacht_club', 'dentist'), 0.0029411764705882353)
(('dentist', 'car_rental'), 0.0029411764705882353)
(('dentist', 'parking_space'), 0.0029411764705882353)
(('childcare', 'dentist'), 0.0029411764705882353)
(('dentist', 'smoking_area'), 0.0029411764705882353)
(('dentist', 'shelter'), 0.0029411764705882353)
(('bench', 'college'), 0.0028855402372555306)
(('bench', 'cinema'), 0.0028855402372555306)
(('community_centre', 'bench'), 0.0028855402372555306)
(('drinking_water', 'waste_disposal'), 0.002849002849002849)
(('telephone', 'waste_disposal'), 0.002849002849002849)
(('waste_disposal', 'charging_station'), 0.002849002849002849)
(('waste_disposal', 'translator'), 0.002849002849002849)
(('waste_disposal', 'driving_school'), 0.002849002849002849)
(('waste_disposal', 'music_school'), 0.002849002849002849)
(('grit_bin', 'parking_entrance'), 0.0027624309392265192)
(('parking_entrance', 'driving_school'), 0.0027624309392265192)
(('veterinary', 'parking_entrance'), 0.0027624309392265192)
(('parking_entrance', 'telephone'), 0.0027624309392265192)
(('parking_entrance', 'public_service'), 0.0027624309392265192)
(('parking_entrance', 'security_booth'), 0.0027624309392265192)
(('language_school', 'parking_entrance'), 0.0027624309392265192)
(('car_rental', 'parking_entrance'), 0.0027624309392265192)
(('parking_entrance', 'food_court'), 0.0027624309392265192)
(('parking_entrance', 'fountain'), 0.0027624309392265192)
(('ice_cream', 'parking'), 0.0027526543452615023)
(('smoking_area', 'parking'), 0.0027526543452615023)
(('post_box', 'place_of_worship'), 0.0027397260273972603)
(('car_wash', 'place_of_worship'), 0.0027397260273972603)
(('cinema', 'place_of_worship'), 0.0027397260273972603)
(('coworking_space', 'place_of_worship'), 0.0027397260273972603)
(('social_facility', 'place_of_worship'), 0.0027397260273972603)
(('fountain', 'place_of_worship'), 0.0027397260273972603)
(('place_of_worship', 'prison'), 0.0027397260273972603)
(('studio', 'place_of_worship'), 0.0027397260273972603)
(('stripclub', 'place_of_worship'), 0.0027397260273972603)
(('community_centre', 'place_of_worship'), 0.0027397260273972603)
(('payment_terminal', 'place_of_worship'), 0.0027397260273972603)
(('post_office', 'place_of_worship'), 0.0027397260273972603)
(('device_charging_station', 'place_of_worship'), 0.0027397260273972603)
(('arts_centre', 'place_of_worship'), 0.0027397260273972603)
(('hookah_lounge', 'place_of_worship'), 0.0027397260273972603)
(('food_court', 'place_of_worship'), 0.0027397260273972603)
(('hospital', 'place_of_worship'), 0.0027397260273972603)
(('place_of_worship', 'ice_cream'), 0.0027397260273972603)
(('coworking_space', 'cafe'), 0.002736726874657909)
(('cafe', 'photo_lab'), 0.002736726874657909)
(('feeding_place', 'bench'), 0.0025649246553382495)
(('bench', 'studio'), 0.0025649246553382495)
(('toilets', 'boat_rental'), 0.002564102564102564)
(('toilets', 'gallery'), 0.002564102564102564)
(('toilets', 'fire_station'), 0.002564102564102564)
(('training', 'toilets'), 0.002564102564102564)
(('hospital', 'toilets'), 0.002564102564102564)
(('shower', 'toilets'), 0.002564102564102564)
(('ticket_validator', 'toilets'), 0.002564102564102564)
(('nightclub', 'toilets'), 0.002564102564102564)
(('toilets', 'marketplace'), 0.002564102564102564)
(('parking_entrance', 'toilets'), 0.002564102564102564)
(('toilets', 'hookah_lounge'), 0.002564102564102564)
(('community_centre', 'toilets'), 0.002564102564102564)
(('toilets', 'arts_centre'), 0.002564102564102564)
(('toilets', 'culture_center'), 0.002564102564102564)
(('waste_basket', 'college'), 0.00247320692497939)
(('waste_basket', 'hookah_lounge'), 0.00247320692497939)
(('waste_basket', 'security_booth'), 0.00247320692497939)
(('waste_basket', 'grit_bin'), 0.00247320692497939)
(('waste_basket', 'drinking_water'), 0.00247320692497939)
(('waste_basket', 'device_charging_station'), 0.00247320692497939)
(('restaurant', 'childcare'), 0.0024691358024691358)
(('restaurant', 'coworking_space'), 0.0024691358024691358)
(('restaurant', 'public_service'), 0.0024691358024691358)
(('restaurant', 'taxi'), 0.0024691358024691358)
(('restaurant', 'veterinary'), 0.0024691358024691358)
(('public_service', 'parking'), 0.0023594180102241447)
(('social_facility', 'parking'), 0.0023594180102241447)
(('cinema', 'parking'), 0.0023594180102241447)
(('embassy', 'pharmacy'), 0.002277904328018223)
(('social_facility', 'pharmacy'), 0.002277904328018223)
(('food_court', 'pharmacy'), 0.002277904328018223)
(('pharmacy', 'arts_centre'), 0.002277904328018223)
(('car_wash', 'pharmacy'), 0.002277904328018223)
(('pharmacy', 'public_service'), 0.002277904328018223)
(('bench', 'boat_rental'), 0.0022443090734209684)
(('bench', 'social_facility'), 0.0022443090734209684)
(('bench', 'public_service'), 0.0022443090734209684)
(('nightclub', 'bench'), 0.0022443090734209684)
(('smoking_area', 'cafe'), 0.0021893814997263274)
(('courthouse', 'cafe'), 0.0021893814997263274)
(('cafe', 'veterinary'), 0.0021893814997263274)
(('cafe', 'charging_station'), 0.0021893814997263274)
(('car_rental', 'cafe'), 0.0021893814997263274)
(('vending_machine', 'photo_booth'), 0.0021390374331550803)
(('planetarium', 'vending_machine'), 0.0021390374331550803)
(('vending_machine', 'arts_centre'), 0.0021390374331550803)
(('ticket_validator', 'vending_machine'), 0.0021390374331550803)
(('studio', 'vending_machine'), 0.0021390374331550803)
(('hospital', 'vending_machine'), 0.0021390374331550803)
(('vending_machine', 'college'), 0.0021390374331550803)
(('vending_machine', 'fire_station'), 0.0021390374331550803)
(('fast_food', 'translator'), 0.0021231422505307855)
(('outpost', 'fast_food'), 0.0021231422505307855)
(('veterinary', 'fast_food'), 0.0021231422505307855)
(('fast_food', 'motorcycle_parking'), 0.0021231422505307855)
(('kick-scooter_rental', 'fast_food'), 0.0021231422505307855)
(('fast_food', 'coworking_space'), 0.0021231422505307855)
(('theatre', 'school'), 0.002109704641350211)
(('school', 'community_centre'), 0.002109704641350211)
(('bicycle_rental', 'school'), 0.002109704641350211)
(('school', 'childcare'), 0.002109704641350211)
(('school', 'fountain'), 0.002109704641350211)
(('social_facility', 'school'), 0.002109704641350211)
(('hookah_lounge', 'school'), 0.002109704641350211)
(('music_school', 'school'), 0.002109704641350211)
(('charging_station', 'school'), 0.002109704641350211)
(('bar', 'school'), 0.002109704641350211)
(('telephone', 'school'), 0.002109704641350211)
(('embassy', 'school'), 0.002109704641350211)
(('shelter', 'school'), 0.002109704641350211)
(('school', 'doctors'), 0.002109704641350211)
(('school', 'arts_centre'), 0.002109704641350211)
(('fire_station', 'school'), 0.002109704641350211)
(('school', 'veterinary'), 0.002109704641350211)
(('school', 'cinema'), 0.002109704641350211)
(('car_wash', 'school'), 0.002109704641350211)
(('clinic', 'car_rental'), 0.001996007984031936)
(('yacht_club', 'clinic'), 0.001996007984031936)
(('shelter', 'clinic'), 0.001996007984031936)
(('clinic', 'ice_cream'), 0.001996007984031936)
(('internet_cafe', 'clinic'), 0.001996007984031936)
(('love_hotel', 'clinic'), 0.001996007984031936)
(('clinic', 'parking_space'), 0.001996007984031936)
(('clinic', 'food_court'), 0.001996007984031936)
(('fountain', 'clinic'), 0.001996007984031936)
(('kick-scooter_rental', 'clinic'), 0.001996007984031936)
(('coworking_space', 'clinic'), 0.001996007984031936)
(('clinic', 'smoking_area'), 0.001996007984031936)
(('cinema', 'clinic'), 0.001996007984031936)
(('clinic', 'language_school'), 0.001996007984031936)
(('clinic', 'arts_centre'), 0.001996007984031936)
(('clinic', 'public_building'), 0.001996007984031936)
(('music_school', 'clinic'), 0.001996007984031936)
(('kindergarten', 'doctors'), 0.0019880715705765406)
(('pub', 'kindergarten'), 0.0019880715705765406)
(('payment_terminal', 'kindergarten'), 0.0019880715705765406)
(('toilets', 'kindergarten'), 0.0019880715705765406)
(('embassy', 'kindergarten'), 0.0019880715705765406)
(('police', 'kindergarten'), 0.0019880715705765406)
(('kindergarten', 'community_centre'), 0.0019880715705765406)
(('kindergarten', 'veterinary'), 0.0019880715705765406)
(('nightclub', 'kindergarten'), 0.0019880715705765406)
(('hookah_lounge', 'kindergarten'), 0.0019880715705765406)
(('taxi', 'kindergarten'), 0.0019880715705765406)
(('office', 'kindergarten'), 0.0019880715705765406)
(('college', 'kindergarten'), 0.0019880715705765406)
(('bank', 'taxi'), 0.0019723865877712033)
(('fuel', 'bank'), 0.0019723865877712033)
(('social_facility', 'bank'), 0.0019723865877712033)
(('bank', 'courthouse'), 0.0019723865877712033)
(('music_school', 'bank'), 0.0019723865877712033)
(('clock', 'parking'), 0.001966181675186787)
(('studio', 'parking'), 0.001966181675186787)
(('arts_centre', 'parking'), 0.001966181675186787)
(('veterinary', 'parking'), 0.001966181675186787)
(('bench', 'gallery'), 0.0019236934915036871)
(('waste_disposal', 'security_booth'), 0.001899335232668566)
(('waste_disposal', 'grit_bin'), 0.001899335232668566)
(('waste_disposal', 'courthouse'), 0.001899335232668566)
(('waste_disposal', 'stripclub'), 0.001899335232668566)
(('veterinary', 'waste_disposal'), 0.001899335232668566)
(('waste_disposal', 'hospital'), 0.001899335232668566)
(('waste_disposal', 'college'), 0.001899335232668566)
(('cinema', 'waste_disposal'), 0.001899335232668566)
(('ice_cream', 'waste_disposal'), 0.001899335232668566)
(('restaurant', 'charging_station'), 0.001851851851851852)
(('love_hotel', 'waste_basket'), 0.0016488046166529267)
(('waste_basket', 'recycling'), 0.0016488046166529267)
(('waste_basket', 'gallery'), 0.0016488046166529267)
(('waste_basket', 'cinema'), 0.0016488046166529267)
(('photo_booth', 'waste_basket'), 0.0016488046166529267)
(('waste_basket', 'arts_centre'), 0.0016488046166529267)
(('college', 'cafe'), 0.0016420361247947454)
(('cafe', 'driving_school'), 0.0016420361247947454)
(('music_school', 'cafe'), 0.0016420361247947454)
(('studio', 'cafe'), 0.0016420361247947454)
(('cafe', 'clock'), 0.0016420361247947454)
(('cafe', 'kick-scooter_rental'), 0.0016420361247947454)
(('bench', 'security_booth'), 0.0016030779095864058)
(('bench', 'embassy'), 0.0016030779095864058)
(('driving_school', 'parking'), 0.0015729453401494297)
(('courthouse', 'parking'), 0.0015729453401494297)
(('bicycle_parking', 'feeding_place'), 0.0014970059880239522)
(('bicycle_parking', 'social_facility'), 0.0014970059880239522)
(('grit_bin', 'bicycle_parking'), 0.0014970059880239522)
(('bicycle_parking', 'language_school'), 0.0014970059880239522)
(('bicycle_parking', 'photo_booth'), 0.0014970059880239522)
(('bicycle_parking', 'music_school'), 0.0014970059880239522)
(('bicycle_parking', 'publisher'), 0.0014970059880239522)
(('bicycle_parking', 'money_transfer'), 0.0014970059880239522)
(('bicycle_parking', 'courthouse'), 0.0014970059880239522)
(('bicycle_parking', 'arts_centre'), 0.0014970059880239522)
(('photo_lab', 'bicycle_parking'), 0.0014970059880239522)
(('bicycle_parking', 'exhibition_center'), 0.0014970059880239522)
(('atm', 'motorcycle_parking'), 0.0014858841010401188)
(('planetarium', 'atm'), 0.0014858841010401188)
(('atm', 'courthouse'), 0.0014858841010401188)
(('atm', 'coworking_space'), 0.0014858841010401188)
(('community_centre', 'atm'), 0.0014858841010401188)
(('atm', 'childcare'), 0.0014858841010401188)
(('veterinary', 'atm'), 0.0014858841010401188)
(('atm', 'hospital'), 0.0014858841010401188)
(('atm', 'fuel'), 0.0014858841010401188)
(('bench', 'fire_station'), 0.0012824623276691247)
(('outpost', 'bench'), 0.0012824623276691247)
(('bench', 'car_sharing'), 0.0012824623276691247)
(('kick-scooter_rental', 'bench'), 0.0012824623276691247)
(('piano', 'bench'), 0.0012824623276691247)
(('restaurant', 'ferry_terminal'), 0.0012345679012345679)
(('restaurant', 'boat_rental'), 0.0012345679012345679)
(('studio', 'restaurant'), 0.0012345679012345679)
(('restaurant', 'social_facility'), 0.0012345679012345679)
(('restaurant', 'college'), 0.0012345679012345679)
(('love_hotel', 'restaurant'), 0.0012345679012345679)
(('public_bookcase', 'restaurant'), 0.0012345679012345679)
(('parking', 'college'), 0.0011797090051120724)
(('childcare', 'parking'), 0.0011797090051120724)
(('marketplace', 'parking'), 0.0011797090051120724)
(('pharmacy', 'motorcycle_parking'), 0.0011389521640091116)
(('shower', 'pharmacy'), 0.0011389521640091116)
(('ticket_validator', 'pharmacy'), 0.0011389521640091116)
(('pharmacy', 'charging_station'), 0.0011389521640091116)
(('language_school', 'pharmacy'), 0.0011389521640091116)
(('pharmacy', 'driving_school'), 0.0011389521640091116)
(('shelter', 'pharmacy'), 0.0011389521640091116)
(('veterinary', 'pharmacy'), 0.0011389521640091116)
(('courthouse', 'pharmacy'), 0.0011389521640091116)
(('childcare', 'pharmacy'), 0.0011389521640091116)
(('pharmacy', 'smoking_area'), 0.0011389521640091116)
(('pharmacy', 'register_office'), 0.0011389521640091116)
(('music_school', 'pharmacy'), 0.0011389521640091116)
(('pharmacy', 'money_transfer'), 0.0011389521640091116)
(('pharmacy', 'dormitory'), 0.0011389521640091116)
(('pharmacy', 'clothes_dryer'), 0.0011389521640091116)
(('cafe', 'gallery'), 0.0010946907498631637)
(('cafe', 'townhall'), 0.0010946907498631637)
(('cafe', 'internet_cafe'), 0.0010946907498631637)
(('social_facility', 'cafe'), 0.0010946907498631637)
(('cafe', 'motorcycle_parking'), 0.0010946907498631637)
(('cafe', 'public_building'), 0.0010946907498631637)
(('vending_machine', 'device_charging_station'), 0.0010695187165775401)
(('yacht_club', 'vending_machine'), 0.0010695187165775401)
(('vending_machine', 'action_house'), 0.0010695187165775401)
(('vending_machine', 'ferry_terminal'), 0.0010695187165775401)
(('vending_machine', 'driving_school'), 0.0010695187165775401)
(('public_building', 'vending_machine'), 0.0010695187165775401)
(('vending_machine', 'ice_cream'), 0.0010695187165775401)
(('love_hotel', 'vending_machine'), 0.0010695187165775401)
(('vending_machine', 'official'), 0.0010695187165775401)
(('vending_machine', 'courthouse'), 0.0010695187165775401)
(('vending_machine', 'food_court'), 0.0010695187165775401)
(('social_facility', 'vending_machine'), 0.0010695187165775401)
(('music_school', 'vending_machine'), 0.0010695187165775401)
(('arts_school', 'vending_machine'), 0.0010695187165775401)
(('public_service', 'fast_food'), 0.0010615711252653928)
(('driving_school', 'fast_food'), 0.0010615711252653928)
(('ticket_validator', 'fast_food'), 0.0010615711252653928)
(('fast_food', 'car_rental'), 0.0010615711252653928)
(('fast_food', 'college'), 0.0010615711252653928)
(('wifi', 'fast_food'), 0.0010615711252653928)
(('fast_food', 'townhall'), 0.0010615711252653928)
(('photo_lab', 'fast_food'), 0.0010615711252653928)
(('money_transfer', 'fast_food'), 0.0010615711252653928)
(('fast_food', 'dormitory'), 0.0010615711252653928)
(('fast_food', 'fire_station'), 0.0010615711252653928)
(('brothel', 'bank'), 0.0009861932938856016)
(('studio', 'bank'), 0.0009861932938856016)
(('translator', 'bank'), 0.0009861932938856016)
(('bank', 'love_hotel'), 0.0009861932938856016)
(('wifi', 'bank'), 0.0009861932938856016)
(('bank', 'marketplace'), 0.0009861932938856016)
(('bank', 'photo_lab'), 0.0009861932938856016)
(('coworking_space', 'bank'), 0.0009861932938856016)
(('bank', 'musical_school'), 0.0009861932938856016)
(('bank', 'college'), 0.0009861932938856016)
(('bench', 'translator'), 0.0009618467457518436)
(('bench', 'kids_area'), 0.0009618467457518436)
(('smoking_area', 'waste_disposal'), 0.000949667616334283)
(('waste_disposal', 'taxi'), 0.000949667616334283)
(('coworking_space', 'waste_disposal'), 0.000949667616334283)
(('clock', 'waste_disposal'), 0.000949667616334283)
(('waste_disposal', 'compressed_air'), 0.000949667616334283)
(('internet_cafe', 'waste_disposal'), 0.000949667616334283)
(('waste_basket', 'dressing_room'), 0.0008244023083264633)
(('translator', 'waste_basket'), 0.0008244023083264633)
(('driving_school', 'waste_basket'), 0.0008244023083264633)
(('waste_basket', 'embassy'), 0.0008244023083264633)
(('wifi', 'waste_basket'), 0.0008244023083264633)
(('waste_basket', 'nightclub'), 0.0008244023083264633)
(('waste_basket', 'public_service'), 0.0008244023083264633)
(('waste_basket', 'dormitory'), 0.0008244023083264633)
(('taxi', 'waste_basket'), 0.0008244023083264633)
(('parking', 'security_booth'), 0.0007864726700747149)
(('language_school', 'parking'), 0.0007864726700747149)
(('charging_station', 'parking'), 0.0007864726700747149)
(('stripclub', 'parking'), 0.0007864726700747149)
(('wifi', 'parking'), 0.0007864726700747149)
(('parking', 'music_school'), 0.0007864726700747149)
(('parking', 'fire_station'), 0.0007864726700747149)
(('exhibition_center', 'parking'), 0.0007864726700747149)
(('parking_space', 'parking'), 0.0007864726700747149)
(('shower', 'bench'), 0.0006412311638345624)
(('bench', 'grit_bin'), 0.0006412311638345624)
(('bench', 'scooter_rental'), 0.0006412311638345624)
(('courthouse', 'bench'), 0.0006412311638345624)
(('bench', 'money_transfer'), 0.0006412311638345624)
(('restaurant', 'security_booth'), 0.0006172839506172839)
(('fuel', 'restaurant'), 0.0006172839506172839)
(('music_school', 'restaurant'), 0.0006172839506172839)
(('hospital', 'restaurant'), 0.0006172839506172839)
(('restaurant', 'car_rental'), 0.0006172839506172839)
(('photo_booth', 'restaurant'), 0.0006172839506172839)
(('restaurant', 'kick-scooter_rental'), 0.0006172839506172839)
(('car_sharing', 'restaurant'), 0.0006172839506172839)
(('restaurant', 'smoking_area'), 0.0006172839506172839)
(('restaurant', 'monastery'), 0.0006172839506172839)
(('restaurant', 'rescue_station'), 0.0006172839506172839)
(('restaurant', 'photo_lab'), 0.0006172839506172839)
(('events_venue', 'restaurant'), 0.0006172839506172839)
(('cafe', 'dressing_room'), 0.0005473453749315818)
(('cafe', 'study'), 0.0005473453749315818)
(('cafe', 'boat_rental'), 0.0005473453749315818)
(('planetarium', 'cafe'), 0.0005473453749315818)
(('cafe', 'monastery'), 0.0005473453749315818)
(('cafe', 'sauna'), 0.0005473453749315818)
(('wifi', 'cafe'), 0.0005473453749315818)
(('cafe', 'kids_area'), 0.0005473453749315818)
(('cafe', 'club'), 0.0005473453749315818)
(('cafe', 'love_hotel'), 0.0005473453749315818)
(('cafe', 'hospital'), 0.0005473453749315818)
(('cafe', 'dormitory'), 0.0005473453749315818)
(('cafe', 'parking_space'), 0.0005473453749315818)
(('gym', 'parking'), 0.00039323633503735744)
(('ferry_terminal', 'parking'), 0.00039323633503735744)
(('parking', 'money_transfer'), 0.00039323633503735744)
(('coworking_space', 'parking'), 0.00039323633503735744)
(('parking', 'car_rental'), 0.00039323633503735744)
(('kick-scooter_rental', 'parking'), 0.00039323633503735744)
(('car_sharing', 'parking'), 0.00039323633503735744)
(('love_hotel', 'parking'), 0.00039323633503735744)
(('food_court', 'parking'), 0.00039323633503735744)
(('customs', 'parking'), 0.00039323633503735744)
(('parking', 'register_office'), 0.00039323633503735744)
(('drinking_water', 'parking'), 0.00039323633503735744)
(('taxi', 'parking'), 0.00039323633503735744)
(('parking', 'townhall'), 0.00039323633503735744)
(('bench', 'dressing_room'), 0.0003206155819172812)
(('bench', 'recycling'), 0.0003206155819172812)
(('bench', 'marketplace'), 0.0003206155819172812)
(('bench', 'clothes_dryer'), 0.0003206155819172812)
(('bench', 'photo_booth'), 0.0003206155819172812)
(('yacht_club', 'bench'), 0.0003206155819172812)
(('bench', 'publisher'), 0.0003206155819172812)
(('love_hotel', 'bench'), 0.0003206155819172812)
(('bench', 'register_office'), 0.0003206155819172812)
